        SRCID      OBS_ID                   RA                  DEC       EP_8_CTS             NAME
            J         10A                    D                    D              E              15A
                                           deg                  deg          count                 
        65669  0200670301   3.087100024239E+02   6.012287796286E+01   5.109150E+01         NGC 6946
        50391  0200670301   3.087231555131E+02   6.012230220282E+01   4.938300E+01         NGC 6946
       267415  0200670201   3.087238865493E+02   6.009687221452E+01   2.126980E+02         NGC 6946
       267408  0500730201   3.087241226294E+02   6.021339567639E+01   7.386600E+01         NGC 6946
         2602  0200670301   3.087368304719E+02   6.014274407986E+01   8.108020E+01         NGC 6946
         2602  0200670401   3.087357310687E+02   6.014220845191E+01   1.265470E+02         NGC 6946
         2602  0401360301   3.087358937655E+02   6.014260208339E+01   4.805990E+01         NGC 6946
         2602  0401360101   3.087356874914E+02   6.014264202192E+01   2.128400E+02         NGC 6946
         2602  0401360201   3.087349432241E+02   6.014277889770E+01   9.311640E+01         NGC 6946
         2602  0200670101   3.087364075038E+02   6.014224755429E+01   5.422100E+01         NGC 6946
         2602  0200670201   3.087351386426E+02   6.014271149579E+01   2.002030E+02         NGC 6946
       267381  0500730201   3.087364393618E+02   6.009260121416E+01   6.379990E+01         NGC 6946
         4415  0200670301   3.087401766914E+02   6.016303473235E+01   9.207040E+01         NGC 6946
         4415  0200670401   3.087409429524E+02   6.016361585945E+01   1.379130E+02         NGC 6946
         4415  0200670101   3.087409937483E+02   6.016341861711E+01   5.243220E+01         NGC 6946
         4415  0401360101   3.087404244054E+02   6.016356838744E+01   3.965920E+02         NGC 6946
         4415  0200670201   3.087404887762E+02   6.016337501751E+01   2.057730E+02         NGC 6946
         2242  0200670301   3.087503993460E+02   6.015260837992E+01   2.747920E+02         NGC 6946
         2242  0200670401   3.087512448041E+02   6.015215476392E+01   1.791120E+02         NGC 6946
         2242  0401360301   3.087504799283E+02   6.015223859403E+01   1.719880E+02         NGC 6946
         2242  0200670101   3.087503085616E+02   6.015157264657E+01   1.740060E+02         NGC 6946
         2242  0200670201   3.087507759906E+02   6.015203789642E+01   5.232300E+02         NGC 6946
         2242  0093641601   3.087486116568E+02   6.015196587766E+01   6.643350E+01         NGC 6946
         2242  0401360201   3.087506488965E+02   6.015222556350E+01   4.530440E+02         NGC 6946
         2242  0401360101   3.087504735821E+02   6.015243820559E+01   3.075590E+03         NGC 6946
         2231  0500730201   3.087532663097E+02   6.019174158377E+01   1.321690E+04         NGC 6946
         2231  0500730101   3.087529689376E+02   6.019182728293E+01   9.979610E+03         NGC 6946
         2231  0200670301   3.087533637187E+02   6.019175764644E+01   5.211070E+03         NGC 6946
         2231  0200670401   3.087533149984E+02   6.019175648211E+01   5.133110E+03         NGC 6946
         2231  0093641601   3.087521396972E+02   6.019193068628E+01   4.196900E+02         NGC 6946
         2231  0200670201   3.087532990433E+02   6.019171605740E+01   5.114080E+03         NGC 6946
         2231  0401360201   3.087530864567E+02   6.019180022927E+01   2.672500E+03         NGC 6946
         2231  0200670101   3.087531390576E+02   6.019154396350E+01   1.586480E+03         NGC 6946
         2231  0401360301   3.087534272803E+02   6.019185216667E+01   2.032780E+03         NGC 6946
         2231  0401360101   3.087530439526E+02   6.019208383008E+01   1.058440E+04         NGC 6946
         2180  0200670301   3.087541887960E+02   6.016961261297E+01   3.007160E+02         NGC 6946
         2180  0200670401   3.087549203647E+02   6.016954253156E+01   2.440000E+02         NGC 6946
         2180  0401360301   3.087556022410E+02   6.016913022917E+01   8.385670E+01         NGC 6946
         2180  0401360201   3.087549077297E+02   6.016898326250E+01   8.217910E+01         NGC 6946
         2180  0200670101   3.087542389806E+02   6.016966514071E+01   1.231660E+02         NGC 6946
        11140  0500730201   3.087720414014E+02   6.010633204767E+01   2.369120E+02         NGC 6946
        11140  0500730101   3.087724653930E+02   6.010628495919E+01   1.167740E+02         NGC 6946
        11140  0200670301   3.087724174218E+02   6.010649579305E+01   5.398970E+01         NGC 6946
        11140  0200670401   3.087719562491E+02   6.010605327676E+01   5.961990E+01         NGC 6946
         9848  0401360101   3.087745392361E+02   6.017879666954E+01   1.150020E+02         NGC 6946
        27226  0500730101   3.087955177013E+02   6.014967030324E+01   8.100430E+01         NGC 6946
         3372  0500730201   3.088040525155E+02   6.012573760311E+01   1.137050E+02         NGC 6946
         3372  0500730101   3.088037083448E+02   6.012568015139E+01   7.176400E+01         NGC 6946
         3372  0200670301   3.088034931937E+02   6.012569665889E+01   1.214020E+02         NGC 6946
         3372  0200670401   3.088030461223E+02   6.012625093200E+01   7.218060E+01         NGC 6946
         3372  0401360201   3.088018607874E+02   6.012592531854E+01   4.043840E+01         NGC 6946
         3372  0200670201   3.088013370170E+02   6.012641130840E+01   1.219760E+02         NGC 6946
         3372  0200670101   3.088030365984E+02   6.012575745310E+01   4.030850E+01         NGC 6946
         3372  0401360101   3.088024928319E+02   6.012573959356E+01   1.303470E+02         NGC 6946
        19973  0500730201   3.088069457715E+02   6.008941595067E+01   1.683810E+02         NGC 6946
        19973  0500730101   3.088069933406E+02   6.008987012093E+01   1.321900E+02         NGC 6946
        19973  0200670301   3.088060459640E+02   6.008930232137E+01   3.810110E+01         NGC 6946
         3442  0500730101   3.088179459779E+02   6.017968713596E+01   2.561780E+02         NGC 6946
         3442  0200670301   3.088189824297E+02   6.017997531756E+01   2.774230E+02         NGC 6946
         3442  0200670401   3.088173010399E+02   6.017990004550E+01   2.196230E+02         NGC 6946
         3442  0401360301   3.088183381344E+02   6.017978141751E+01   3.581440E+01         NGC 6946
         3442  0200670201   3.088186763437E+02   6.017957335823E+01   2.594630E+02         NGC 6946
         3442  0200670101   3.088177375561E+02   6.017949056471E+01   1.139040E+02         NGC 6946
         3593  0500730101   3.088277882432E+02   6.018254542436E+01   4.025030E+02         NGC 6946
         3593  0200670301   3.088287474483E+02   6.018252050365E+01   1.151420E+02         NGC 6946
         3593  0200670401   3.088285906355E+02   6.018242171560E+01   1.847390E+02         NGC 6946
         3593  0401360101   3.088287226903E+02   6.018301505488E+01   1.483820E+02         NGC 6946
         3593  0200670101   3.088300188728E+02   6.018217055153E+01   4.349210E+01         NGC 6946
         3593  0401360201   3.088253299158E+02   6.018302004187E+01   6.403860E+01         NGC 6946
         3593  0200670201   3.088287870217E+02   6.018218513183E+01   1.455830E+02         NGC 6946
         3701  0500730201   3.088560317423E+02   6.016644166077E+01   1.708470E+02         NGC 6946
         3701  0200670301   3.088557317590E+02   6.016625836548E+01   7.952860E+01         NGC 6946
         3701  0200670401   3.088569401682E+02   6.016589874346E+01   6.023340E+01         NGC 6946
         3701  0401360101   3.088535126303E+02   6.016636245213E+01   1.265360E+02         NGC 6946
         3701  0401360301   3.088565272356E+02   6.016707383115E+01   3.007920E+01         NGC 6946
         3701  0401360201   3.088532539780E+02   6.016562829545E+01   4.547620E+01         NGC 6946
         3701  0200670101   3.088546396913E+02   6.016585693947E+01   4.300870E+01         NGC 6946
       267300  0500730201   3.088648978656E+02   6.015541374846E+01   6.229940E+01         NGC 6946
        16336  0200230101   3.240828625426E+02  -5.452983155804E+01   2.800420E+02         NGC 7090
       266563  0200230201   3.240938307507E+02  -5.454263410777E+01   6.048810E+01         NGC 7090
        46969  0503460101   3.241016889295E+02  -5.456112775166E+01   8.840950E+01         NGC 7090
        28060  0200230201   3.241147908702E+02  -5.455312072283E+01   9.195910E+01         NGC 7090
       266604  0503460101   3.241329628441E+02  -5.456594803306E+01   1.507250E+03         NGC 7090
        35286  0200230201   3.241414098354E+02  -5.456684661473E+01   1.370130E+02         NGC 7090
        35286  0200230101   3.241408215064E+02  -5.456719442779E+01   3.113210E+02         NGC 7090
        31525  0200230201   3.241532066400E+02  -5.456974531476E+01   9.992860E+01         NGC 7090
        31525  0503460101   3.241525794051E+02  -5.456976675004E+01   1.280250E+02         NGC 7090
        29739  0311190101   3.389380238339E+02  -2.608101582522E+01   1.766580E+03         NGC 7314
        29739  0111790101   3.389380529250E+02  -2.608097770625E+01   3.856220E+02         NGC 7314
        33262  0111790101   3.389507359993E+02  -2.602497634264E+01   1.059580E+03         NGC 7314
       226519  0103863101   3.392259218885E+02   3.444098501516E+01   5.773090E+01         NGC 7331
       226404  0103863101   3.392536709688E+02   3.445110157281E+01   3.037870E+01         NGC 7331
       226383  0103863101   3.392643175292E+02   3.440959553913E+01   1.628560E+02         NGC 7331
       226376  0103863101   3.392721584078E+02   3.439666342529E+01   8.583760E+01         NGC 7331
        40237  0103863101   3.392725651397E+02   3.442626641735E+01   1.751950E+02         NGC 7331
       226379  0103863101   3.392737288903E+02   3.440383746485E+01   1.343830E+02         NGC 7331
       226380  0103863101   3.392734331882E+02   3.444775320162E+01   1.136440E+02         NGC 7331
        34759  0103863101   3.392776044932E+02   3.443869177758E+01   1.535980E+02         NGC 7331
        34759  0103861301   3.392774527852E+02   3.443877319103E+01   5.491740E+01         NGC 7331
        42924  0103863101   3.392892630086E+02   3.441720983538E+01   8.488030E+01         NGC 7331
        56509  0103863101   3.392935036447E+02   3.439702611303E+01   7.088240E+01         NGC 7331
        56509  0103861301   3.392921198433E+02   3.439625793073E+01   1.848970E+01         NGC 7331
       224562  0602390301   3.396832522883E+02   3.553977057564E+01   1.165800E+02         NGC 7345
       229595  0205390101   3.441638241137E+02  -3.702072153218E+01   7.611130E+01         NGC 7418
       229457  0135980201   3.442052637901E+02  -3.655697651597E+01   6.086370E+01          IC 5264
       227515  0306080101   3.443047558172E+02  -4.342521933546E+01   1.399550E+02          IC 5267
       227512  0306080101   3.443084732304E+02  -4.335924308290E+01   1.572170E+02          IC 5267
       227493  0306080101   3.443230477102E+02  -4.337163033005E+01   1.709340E+02          IC 5267
       227353  0306080101   3.443335736614E+02  -4.340717997796E+01   2.534210E+02          IC 5267
       227271  0303560701   3.455241580392E+02  -3.960447680705E+01   6.269980E+02         NGC 7456
       227249  0303560701   3.455413270654E+02  -3.955717008518E+01   4.154710E+02         NGC 7456
       227253  0303560701   3.455448288750E+02  -3.956776540171E+01   8.259570E+01         NGC 7456
       227313  0303560701   3.455638735160E+02  -3.954944933303E+01   6.325570E+01         NGC 7456
        28571  0301651201   3.462147581198E+02   1.230735435883E+01   4.664500E+02         NGC 7479
        28571  0025541001   3.462147682392E+02   1.230733714812E+01   3.641460E+02         NGC 7479
        29174  0301651201   3.462179899836E+02   1.232903533838E+01   2.896810E+02         NGC 7479
        29174  0025541001   3.462180363079E+02   1.232925925055E+01   2.028670E+02         NGC 7479
       228398  0301651201   3.462265991878E+02   1.233633226172E+01   1.156240E+02         NGC 7479
        29687  0301651201   3.462403233653E+02   1.234094954448E+01   2.793650E+02         NGC 7479
        29687  0025541001   3.462403370607E+02   1.234132582549E+01   1.516090E+03         NGC 7479
       244362  0502480101   3.480273897528E+02  -2.853553127800E+01   6.323950E+02         NGC 7507
       245144  0501650201   3.490360006861E+02  -4.259867581964E+01   1.149820E+02         NGC 7552
       245129  0501650201   3.490465258334E+02  -4.260571518637E+01   1.030910E+02         NGC 7552
        28995  0093640701   3.490674416498E+02  -4.258833279754E+01   3.988560E+02         NGC 7552
        28995  0501650201   3.490674497008E+02  -4.258817722694E+01   1.107450E+03         NGC 7552
        37943  0204610101   3.496000803893E+02  -4.239858442771E+01   2.914820E+02         NGC 7582
        37943  0112310201   3.495996168963E+02  -4.239879856509E+01   1.051200E+02         NGC 7582
       244927  0204610101   3.496190754004E+02  -4.239637967291E+01   1.897600E+02         NGC 7582
        16342  0204610101   3.497343219101E+02  -4.223376843258E+01   2.514010E+03         NGC 7590
        16342  0112310201   3.497342103429E+02  -4.223398613791E+01   1.585910E+03         NGC 7590
        16342  0405380701   3.497346110851E+02  -4.223377234532E+01   8.574440E+02         NGC 7590
       243122  0204610101   3.498204149477E+02  -4.226137796697E+01   6.838240E+01         NGC 7599
       243100  0204610101   3.498330827123E+02  -4.225537511543E+01   9.004050E+01         NGC 7599
        17098  0204610101   3.498538067432E+02  -4.224256037684E+01   6.796690E+02         NGC 7599
